,time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,lad_code,lad_name,characteristic,characteristic_type,gender,children_number,average_elgs,elg_number,elg_percentage,comm_lang_lit_number,comm_lang_lit_percentage,gld_number,gld_percentage
2446,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,504,15.300000,390,77.400000,405,80.400000,401,79.600000
2447,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,571,14.200000,365,63.900000,387,67.800000,382,66.900000
2448,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Autumn-born,Total,522,14.900000,384,73.600000,402,77.000000,397,76.100000
2449,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Autumn-born,Girls,252,15.600000,204,81.000000,208,82.500000,206,81.700000
2450,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Autumn-born,Boys,270,14.300000,180,66.700000,194,71.900000,191,70.700000
2451,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Spring-born,Total,469,13.800000,288,61.400000,307,65.500000,299,63.800000
2452,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Spring-born,Girls,207,14.800000,152,73.400000,157,75.800000,155,74.900000
2453,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Spring-born,Boys,262,13.100000,136,51.900000,150,57.300000,144,55.000000
2454,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Summer-born,Total,562,13.300000,316,56.200000,336,59.800000,331,58.900000
2455,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Summer-born,Girls,285,14.000000,175,61.400000,188,66.000000,185,64.900000
2456,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,Term of birth,Summer-born,Boys,277,12.500000,141,50.900000,148,53.400000,146,52.700000
2457,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,No identified SEN,Total,1329,15.000000,938,70.600000,989,74.400000,974,73.300000
2458,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,No identified SEN,Girls,674,15.400000,514,76.300000,534,79.200000,528,78.300000
2459,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,No identified SEN,Boys,655,14.600000,424,64.700000,455,69.500000,446,68.100000
2460,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,All SEN,Total,218,8.000000,48,22.000000,54,24.800000,51,23.400000
2461,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,All SEN,Girls,67,8.400000,16,23.900000,18,26.900000,17,25.400000
2462,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,All SEN,Boys,151,7.800000,32,21.200000,36,23.800000,34,22.500000
2463,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,SEN support,Total,180,9.100000,47,26.100000,52,28.900000,50,27.800000
2464,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,SEN support,Girls,57,9.400000,16,28.100000,18,31.600000,17,29.800000
2465,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,SEN support,Boys,123,8.900000,31,25.200000,34,27.600000,33,26.800000
2466,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,EHC plan,Total,38,2.900000,1,2.600000,2,5.300000,1,2.600000
2467,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,EHC plan,Girls,10,2.700000,0,0.000000,0,0.000000,0,0.000000
2468,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,EHC plan,Boys,28,3.000000,1,3.600000,2,7.100000,1,3.600000
2469,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,Unclassified,Total,6,9.800000,2,33.300000,2,33.300000,2,33.300000
2470,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,Unclassified,Girls,3,11.000000,1,33.300000,1,33.300000,1,33.300000
2471,202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,,,SEN provision,Unclassified,Boys,3,8.700000,1,33.300000,1,33.300000,1,33.300000
2472,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Total,Total,Total,2324,14.200000,1527,65.700000,1622,69.800000,1583,68.100000
2473,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Total,Total,Girls,1136,15.100000,830,73.100000,869,76.500000,855,75.300000
2474,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Total,Total,Boys,1188,13.400000,697,58.700000,753,63.400000,728,61.300000
2475,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,White,Total,1990,14.400000,1330,66.800000,1410,70.900000,1372,68.900000
2476,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,White,Girls,980,15.200000,728,74.300000,760,77.600000,746,76.100000
2477,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,White,Boys,1010,13.600000,602,59.600000,650,64.400000,626,62.000000
2478,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,101,13.900000,64,63.400000,65,64.400000,65,64.400000
2479,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,53,13.700000,34,64.200000,34,64.200000,34,64.200000
2480,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,48,14.100000,30,62.500000,31,64.600000,31,64.600000
2481,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Asian/Asian British,Total,128,13.500000,76,59.400000,82,64.100000,82,64.100000
2482,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Asian/Asian British,Girls,57,14.600000,37,64.900000,40,70.200000,40,70.200000
2483,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Asian/Asian British,Boys,71,12.600000,39,54.900000,42,59.200000,42,59.200000
2484,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,47,14.200000,33,70.200000,36,76.600000,36,76.600000
2485,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,23,15.800000,19,82.600000,21,91.300000,21,91.300000
2486,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,24,12.600000,14,58.300000,15,62.500000,15,62.500000
2487,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Other ethnic group,Total,17,10.500000,8,47.100000,9,52.900000,9,52.900000
2488,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Other ethnic group,Girls,5,14.400000,4,80.000000,4,80.000000,4,80.000000
2489,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Other ethnic group,Boys,12,8.900000,4,33.300000,5,41.700000,5,41.700000
2490,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Unclassified,Total,41,10.000000,16,39.000000,20,48.800000,19,46.300000
2491,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Unclassified,Girls,18,11.000000,8,44.400000,10,55.600000,10,55.600000
2492,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Ethnic group: major,Unclassified,Boys,23,9.200000,8,34.800000,10,43.500000,9,39.100000
2493,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Known or believed to be English,Total,2131,14.400000,1424,66.800000,1506,70.700000,1471,69.000000
2494,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Known or believed to be English,Girls,1052,15.200000,782,74.300000,814,77.400000,801,76.100000
2495,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Known or believed to be English,Boys,1079,13.600000,642,59.500000,692,64.100000,670,62.100000
2496,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Known or believed to be other than English,Total,152,12.900000,86,56.600000,94,61.800000,94,61.800000
2497,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Known or believed to be other than English,Girls,69,13.800000,41,59.400000,46,66.700000,46,66.700000
2498,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Known or believed to be other than English,Boys,83,12.100000,45,54.200000,48,57.800000,48,57.800000
2499,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Unclassified,Total,41,11.800000,17,41.500000,22,53.700000,18,43.900000
2500,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Unclassified,Girls,15,13.600000,7,46.700000,9,60.000000,8,53.300000
2501,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,First language,Unclassified,Boys,26,10.700000,10,38.500000,13,50.000000,10,38.500000
2502,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Free school meal eligibility,Known to be eligible for free school meals,Total,557,12.200000,274,49.200000,293,52.600000,286,51.300000
2503,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,268,13.700000,159,59.300000,168,62.700000,167,62.300000
2504,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,289,10.900000,115,39.800000,125,43.300000,119,41.200000
2505,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,1767,14.900000,1253,70.900000,1329,75.200000,1297,73.400000
2506,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,868,15.500000,671,77.300000,701,80.800000,688,79.300000
2507,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,899,14.200000,582,64.700000,628,69.900000,609,67.700000
2508,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Autumn-born,Total,805,15.200000,615,76.400000,642,79.800000,633,78.600000
2509,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Autumn-born,Girls,389,15.800000,314,80.700000,325,83.500000,320,82.300000
2510,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Autumn-born,Boys,416,14.700000,301,72.400000,317,76.200000,313,75.200000
2511,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Spring-born,Total,734,14.200000,483,65.800000,512,69.800000,499,68.000000
2512,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Spring-born,Girls,358,15.000000,266,74.300000,277,77.400000,275,76.800000
2513,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Spring-born,Boys,376,13.500000,217,57.700000,235,62.500000,224,59.600000
2514,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Summer-born,Total,785,13.200000,429,54.600000,468,59.600000,451,57.500000
2515,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Summer-born,Girls,389,14.400000,250,64.300000,267,68.600000,260,66.800000
2516,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,Term of birth,Summer-born,Boys,396,11.900000,179,45.200000,201,50.800000,191,48.200000
2517,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,No identified SEN,Total,2080,15.100000,1482,71.300000,1568,75.400000,1534,73.800000
2518,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,No identified SEN,Girls,1060,15.600000,811,76.500000,848,80.000000,835,78.800000
2519,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,No identified SEN,Boys,1020,14.700000,671,65.800000,720,70.600000,699,68.500000
2520,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,All SEN,Total,227,6.500000,40,17.600000,48,21.100000,43,18.900000
2521,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,All SEN,Girls,69,8.100000,17,24.600000,18,26.100000,17,24.600000
2522,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,All SEN,Boys,158,5.800000,23,14.600000,30,19.000000,26,16.500000
2523,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,SEN support,Total,181,7.800000,39,21.500000,46,25.400000,42,23.200000
2524,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,SEN support,Girls,54,9.700000,16,29.600000,17,31.500000,16,29.600000
2525,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,SEN support,Boys,127,7.000000,23,18.100000,29,22.800000,26,20.500000
2526,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,EHC plan,Total,46,1.400000,1,2.200000,2,4.300000,1,2.200000
2527,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,EHC plan,Girls,15,2.300000,1,6.700000,1,6.700000,1,6.700000
2528,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,EHC plan,Boys,31,0.900000,0,0.000000,1,3.200000,0,0.000000
2529,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,Unclassified,Total,17,8.000000,5,29.400000,6,35.300000,6,35.300000
2530,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,Unclassified,Girls,7,10.600000,2,28.600000,3,42.900000,3,42.900000
2531,202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,,,SEN provision,Unclassified,Boys,10,6.200000,3,30.000000,3,30.000000,3,30.000000
2532,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Total,Total,Total,2977,13.600000,1841,61.800000,1953,65.600000,1896,63.700000
2533,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Total,Total,Girls,1431,14.600000,1002,70.000000,1049,73.300000,1018,71.100000
2534,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Total,Total,Boys,1546,12.700000,839,54.300000,904,58.500000,878,56.800000
2535,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,White,Total,2647,13.700000,1656,62.600000,1752,66.200000,1699,64.200000
2536,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,White,Girls,1266,14.700000,899,71.000000,940,74.200000,910,71.900000
2537,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,White,Boys,1381,12.800000,757,54.800000,812,58.800000,789,57.100000
2538,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,62,13.700000,37,59.700000,42,67.700000,40,64.500000
2539,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,30,13.800000,20,66.700000,22,73.300000,21,70.000000
2540,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,32,13.700000,17,53.100000,20,62.500000,19,59.400000
2541,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Asian/Asian British,Total,138,11.600000,70,50.700000,75,54.300000,73,52.900000
2542,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Asian/Asian British,Girls,73,12.600000,42,57.500000,43,58.900000,43,58.900000
2543,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Asian/Asian British,Boys,65,10.300000,28,43.100000,32,49.200000,30,46.200000
2544,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,55,15.700000,47,85.500000,47,85.500000,47,85.500000
2545,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,31,15.900000,27,87.100000,27,87.100000,27,87.100000
2546,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,24,15.300000,20,83.300000,20,83.300000,20,83.300000
2547,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Other ethnic group,Total,14,13.700000,7,50.000000,9,64.300000,9,64.300000
2548,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Other ethnic group,Girls,5,14.200000,3,60.000000,3,60.000000,3,60.000000
2549,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Other ethnic group,Boys,9,13.400000,4,44.400000,6,66.700000,6,66.700000
2550,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Unclassified,Total,61,11.100000,24,39.300000,28,45.900000,28,45.900000
2551,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Unclassified,Girls,26,12.500000,11,42.300000,14,53.800000,14,53.800000
2552,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Ethnic group: major,Unclassified,Boys,35,10.100000,13,37.100000,14,40.000000,14,40.000000
2553,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Known or believed to be English,Total,2771,13.700000,1725,62.300000,1829,66.000000,1774,64.000000
2554,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Known or believed to be English,Girls,1334,14.600000,937,70.200000,983,73.700000,952,71.400000
2555,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Known or believed to be English,Boys,1437,12.800000,788,54.800000,846,58.900000,822,57.200000
2556,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Known or believed to be other than English,Total,168,12.400000,98,58.300000,104,61.900000,102,60.700000
2557,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Known or believed to be other than English,Girls,84,13.700000,59,70.200000,59,70.200000,59,70.200000
2558,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Known or believed to be other than English,Boys,84,11.000000,39,46.400000,45,53.600000,43,51.200000
2559,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Unclassified,Total,38,11.700000,18,47.400000,20,52.600000,20,52.600000
2560,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Unclassified,Girls,13,13.600000,6,46.200000,7,53.800000,7,53.800000
2561,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,First language,Unclassified,Boys,25,10.600000,12,48.000000,13,52.000000,13,52.000000
2562,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Free school meal eligibility,Known to be eligible for free school meals,Total,709,12.200000,358,50.500000,387,54.600000,374,52.800000
2563,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,342,13.500000,211,61.700000,221,64.600000,216,63.200000
2564,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,367,11.000000,147,40.100000,166,45.200000,158,43.100000
2565,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,2268,14.000000,1483,65.400000,1566,69.000000,1522,67.100000
2566,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,1089,14.900000,791,72.600000,828,76.000000,802,73.600000
2567,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,1179,13.200000,692,58.700000,738,62.600000,720,61.100000
2568,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Autumn-born,Total,1013,15.000000,756,74.600000,792,78.200000,775,76.500000
2569,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Autumn-born,Girls,490,15.900000,408,83.300000,425,86.700000,415,84.700000
2570,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Autumn-born,Boys,523,14.100000,348,66.500000,367,70.200000,360,68.800000
2571,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Spring-born,Total,925,13.500000,556,60.100000,596,64.400000,576,62.300000
2572,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Spring-born,Girls,435,14.200000,289,66.400000,304,69.900000,294,67.600000
2573,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Spring-born,Boys,490,12.900000,267,54.500000,292,59.600000,282,57.600000
2574,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Summer-born,Total,1039,12.200000,529,50.900000,565,54.400000,545,52.500000
2575,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Summer-born,Girls,506,13.600000,305,60.300000,320,63.200000,309,61.100000
2576,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,Term of birth,Summer-born,Boys,533,11.000000,224,42.000000,245,46.000000,236,44.300000
2577,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,No identified SEN,Total,2504,14.800000,1751,69.900000,1841,73.500000,1796,71.700000
2578,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,No identified SEN,Girls,1284,15.300000,966,75.200000,1006,78.300000,979,76.200000
2579,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,No identified SEN,Boys,1220,14.200000,785,64.300000,835,68.400000,817,67.000000
2580,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,All SEN,Total,442,6.600000,74,16.700000,94,21.300000,82,18.600000
2581,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,All SEN,Girls,136,7.400000,32,23.500000,38,27.900000,34,25.000000
2582,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,All SEN,Boys,306,6.300000,42,13.700000,56,18.300000,48,15.700000
2583,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,SEN support,Total,383,7.400000,73,19.100000,92,24.000000,81,21.100000
2584,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,SEN support,Girls,116,8.500000,32,27.600000,38,32.800000,34,29.300000
2585,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,SEN support,Boys,267,6.900000,41,15.400000,54,20.200000,47,17.600000
2586,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,EHC plan,Total,59,1.800000,1,1.700000,2,3.400000,1,1.700000
2587,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,EHC plan,Girls,20,1.100000,0,0.000000,0,0.000000,0,0.000000
2588,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,EHC plan,Boys,39,2.200000,1,2.600000,2,5.100000,1,2.600000
2589,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,Unclassified,Total,31,12.900000,16,51.600000,18,58.100000,18,58.100000
2590,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,Unclassified,Girls,11,13.000000,4,36.400000,5,45.500000,5,45.500000
2591,202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,,,SEN provision,Unclassified,Boys,20,12.900000,12,60.000000,13,65.000000,13,65.000000
