,time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,lad_code,lad_name,characteristic,characteristic_type,gender,children_number,average_elgs,elg_number,elg_percentage,comm_lang_lit_number,comm_lang_lit_percentage,gld_number,gld_percentage
1040,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,No identified SEN,Boys,31357,14.500000,19637,62.600000,21086,67.200000,20385,65.000000
1041,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,All SEN,Total,6399,7.200000,1097,17.100000,1326,20.700000,1153,18.000000
1042,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,All SEN,Girls,1838,8.200000,440,23.900000,492,26.800000,454,24.700000
1043,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,All SEN,Boys,4561,6.800000,657,14.400000,834,18.300000,699,15.300000
1044,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,SEN support,Total,4936,8.500000,1047,21.200000,1255,25.400000,1099,22.300000
1045,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,SEN support,Girls,1426,9.800000,420,29.500000,471,33.000000,434,30.400000
1046,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,SEN support,Boys,3510,8.000000,627,17.900000,784,22.300000,665,18.900000
1047,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,EHC plan,Total,1463,2.700000,50,3.400000,71,4.900000,54,3.700000
1048,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,EHC plan,Girls,412,2.900000,20,4.900000,21,5.100000,20,4.900000
1049,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,EHC plan,Boys,1051,2.700000,30,2.900000,50,4.800000,34,3.200000
1050,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,Unclassified,Total,627,8.800000,148,23.600000,165,26.300000,156,24.900000
1051,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,Unclassified,Girls,322,9.500000,92,28.600000,102,31.700000,97,30.100000
1052,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN provision,Unclassified,Boys,305,8.100000,56,18.400000,63,20.700000,59,19.300000
1053,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Specific learning difficulty,Total,147,6.700000,14,9.500000,22,15.000000,16,10.900000
1054,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Specific learning difficulty,Girls,46,6.300000,6,13.000000,7,15.200000,6,13.000000
1055,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Specific learning difficulty,Boys,101,6.800000,8,7.900000,15,14.900000,10,9.900000
1056,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Moderate learning difficulty,Total,326,5.800000,36,11.000000,43,13.200000,39,12.000000
1057,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Moderate learning difficulty,Girls,111,6.900000,15,13.500000,19,17.100000,16,14.400000
1058,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Moderate learning difficulty,Boys,215,5.300000,21,9.800000,24,11.200000,23,10.700000
1059,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Severe learning difficulty,Total,140,0.500000,1,0.700000,2,1.400000,1,0.700000
1060,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Severe learning difficulty,Girls,42,0.400000,0,0.000000,0,0.000000,0,0.000000
1061,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Severe learning difficulty,Boys,98,0.600000,1,1.000000,2,2.000000,1,1.000000
1062,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Profound and multiple learning difficulties,Total,48,0.800000,0,0.000000,0,0.000000,0,0.000000
1063,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Profound and multiple learning difficulties,Girls,20,0.500000,0,0.000000,0,0.000000,0,0.000000
1064,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Profound and multiple learning difficulties,Boys,28,1.000000,0,0.000000,0,0.000000,0,0.000000
1065,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,"Social, emotional and mental health",Total,789,8.500000,120,15.200000,197,25.000000,126,16.000000
1066,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,"Social, emotional and mental health",Girls,176,9.300000,39,22.200000,49,27.800000,40,22.700000
1067,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,"Social, emotional and mental health",Boys,613,8.200000,81,13.200000,148,24.100000,86,14.000000
1068,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,"Speech, language and communication needs",Total,3145,8.000000,637,20.300000,719,22.900000,670,21.300000
1069,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,"Speech, language and communication needs",Girls,872,9.100000,237,27.200000,258,29.600000,248,28.400000
1070,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,"Speech, language and communication needs",Boys,2273,7.600000,400,17.600000,461,20.300000,422,18.600000
1071,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Hearing impairment,Total,130,10.900000,45,34.600000,48,36.900000,47,36.200000
1072,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Hearing impairment,Girls,46,13.100000,21,45.700000,21,45.700000,21,45.700000
1073,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Hearing impairment,Boys,84,9.700000,24,28.600000,27,32.100000,26,31.000000
1074,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Visual impairment,Total,60,10.400000,17,28.300000,19,31.700000,17,28.300000
1075,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Visual impairment,Girls,28,12.500000,13,46.400000,13,46.400000,13,46.400000
1076,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Visual impairment,Boys,32,8.500000,4,12.500000,6,18.800000,4,12.500000
1077,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Multi-sensory impairment,Total,21,9.500000,5,23.800000,7,33.300000,5,23.800000
1078,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Multi-sensory impairment,Girls,6,13.000000,2,33.300000,4,66.700000,2,33.300000
1079,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Multi-sensory impairment,Boys,15,8.100000,3,20.000000,3,20.000000,3,20.000000
1080,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Physical disability,Total,230,9.500000,70,30.400000,80,34.800000,72,31.300000
1081,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Physical disability,Girls,106,10.800000,42,39.600000,47,44.300000,42,39.600000
1082,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Physical disability,Boys,124,8.400000,28,22.600000,33,26.600000,30,24.200000
1083,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Autistic spectrum disorder,Total,960,3.700000,63,6.600000,90,9.400000,68,7.100000
1084,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Autistic spectrum disorder,Girls,239,4.200000,21,8.800000,28,11.700000,22,9.200000
1085,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Autistic spectrum disorder,Boys,721,3.600000,42,5.800000,62,8.600000,46,6.400000
1086,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Other difficulty or disability,Total,173,9.000000,52,30.100000,56,32.400000,53,30.600000
1087,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Other difficulty or disability,Girls,78,9.000000,27,34.600000,28,35.900000,27,34.600000
1088,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,Other difficulty or disability,Boys,95,9.000000,25,26.300000,28,29.500000,26,27.400000
1089,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Total,207,7.300000,37,17.900000,43,20.800000,39,18.800000
1090,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Girls,63,8.800000,17,27.000000,18,28.600000,17,27.000000
1091,202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Boys,144,6.700000,20,13.900000,25,17.400000,22,15.300000
1092,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Total,Total,Total,96264,14.100000,63241,65.700000,66774,69.400000,65229,67.800000
1093,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Total,Total,Girls,47284,14.800000,34250,72.400000,35653,75.400000,35018,74.100000
1094,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Total,Total,Boys,48980,13.300000,28991,59.200000,31121,63.500000,30211,61.700000
1095,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,White,Total,39167,14.600000,26809,68.400000,28152,71.900000,27470,70.100000
1096,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,White,Girls,19149,15.200000,14286,74.600000,14792,77.200000,14528,75.900000
1097,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,White,Boys,20018,14.000000,12523,62.600000,13360,66.700000,12942,64.700000
1098,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,12134,14.500000,8353,68.800000,8757,72.200000,8569,70.600000
1099,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,6012,15.200000,4543,75.600000,4692,78.000000,4618,76.800000
1100,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,6122,13.800000,3810,62.200000,4065,66.400000,3951,64.500000
1101,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Asian/Asian British,Total,21510,14.100000,14665,68.200000,15467,71.900000,15220,70.800000
1102,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Asian/Asian British,Girls,10384,15.000000,7797,75.100000,8122,78.200000,8016,77.200000
1103,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Asian/Asian British,Boys,11126,13.300000,6868,61.700000,7345,66.000000,7204,64.700000
1104,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,13875,13.300000,8296,59.800000,8899,64.100000,8627,62.200000
1105,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,6965,14.500000,4779,68.600000,5034,72.300000,4921,70.700000
1106,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,6910,12.200000,3517,50.900000,3865,55.900000,3706,53.600000
1107,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Other ethnic group,Total,5470,13.000000,3096,56.600000,3321,60.700000,3246,59.300000
1108,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Other ethnic group,Girls,2677,13.900000,1693,63.200000,1789,66.800000,1749,65.300000
1109,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Other ethnic group,Boys,2793,12.100000,1403,50.200000,1532,54.900000,1497,53.600000
1110,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Unclassified,Total,4108,12.000000,2022,49.200000,2178,53.000000,2097,51.000000
1111,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Unclassified,Girls,2097,12.800000,1152,54.900000,1224,58.400000,1186,56.600000
1112,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: major,Unclassified,Boys,2011,11.200000,870,43.300000,954,47.400000,911,45.300000
1113,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White British,Total,23773,14.900000,16888,71.000000,17632,74.200000,17177,72.300000
1114,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White British,Girls,11604,15.500000,8977,77.400000,9244,79.700000,9072,78.200000
1115,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White British,Boys,12169,14.400000,7911,65.000000,8388,68.900000,8105,66.600000
1116,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Irish,Total,417,14.900000,311,74.600000,322,77.200000,314,75.300000
1117,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Irish,Girls,191,15.000000,148,77.500000,151,79.100000,148,77.500000
1118,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Irish,Boys,226,14.800000,163,72.100000,171,75.700000,166,73.500000
1119,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Traveller of Irish heritage,Total,110,10.900000,30,27.300000,32,29.100000,31,28.200000
1120,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Traveller of Irish heritage,Girls,48,11.300000,15,31.300000,16,33.300000,16,33.300000
1121,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Traveller of Irish heritage,Boys,62,10.600000,15,24.200000,16,25.800000,15,24.200000
1122,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Gypsy/Roma,Total,195,11.500000,76,39.000000,84,43.100000,82,42.100000
1123,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Gypsy/Roma,Girls,103,12.300000,47,45.600000,52,50.500000,50,48.500000
1124,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Gypsy/Roma,Boys,92,10.700000,29,31.500000,32,34.800000,32,34.800000
1125,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other white background,Total,14672,14.100000,9504,64.800000,10082,68.700000,9866,67.200000
1126,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other white background,Girls,7203,14.700000,5099,70.800000,5329,74.000000,5242,72.800000
1127,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other white background,Boys,7469,13.400000,4405,59.000000,4753,63.600000,4624,61.900000
1128,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and black Caribbean,Total,2417,14.100000,1514,62.600000,1599,66.200000,1546,64.000000
1129,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and black Caribbean,Girls,1196,14.800000,821,68.600000,853,71.300000,835,69.800000
1130,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and black Caribbean,Boys,1221,13.500000,693,56.800000,746,61.100000,711,58.200000
1131,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and black African,Total,1522,14.300000,1035,68.000000,1088,71.500000,1073,70.500000
1132,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and black African,Girls,774,15.100000,583,75.300000,602,77.800000,595,76.900000
1133,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and black African,Boys,748,13.300000,452,60.400000,486,65.000000,478,63.900000
1134,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and Asian,Total,2526,15.200000,1933,76.500000,2019,79.900000,1982,78.500000
1135,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and Asian,Girls,1266,15.800000,1048,82.800000,1079,85.200000,1067,84.300000
1136,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,White and Asian,Boys,1260,14.600000,885,70.200000,940,74.600000,915,72.600000
1137,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Total,5669,14.400000,3871,68.300000,4051,71.500000,3968,70.000000
1138,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Girls,2776,15.100000,2091,75.300000,2158,77.700000,2121,76.400000
1139,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Boys,2893,13.600000,1780,61.500000,1893,65.400000,1847,63.800000
1140,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Indian,Total,6812,14.700000,5042,74.000000,5323,78.100000,5240,76.900000
1141,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Indian,Girls,3235,15.600000,2624,81.100000,2740,84.700000,2703,83.600000
1142,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Indian,Boys,3577,14.000000,2418,67.600000,2583,72.200000,2537,70.900000
1143,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Pakistani,Total,4166,13.800000,2725,65.400000,2870,68.900000,2825,67.800000
1144,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Pakistani,Girls,2038,14.700000,1464,71.800000,1524,74.800000,1503,73.700000
1145,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Pakistani,Boys,2128,13.000000,1261,59.300000,1346,63.300000,1322,62.100000
1146,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Bangladeshi,Total,5562,13.400000,3509,63.100000,3722,66.900000,3660,65.800000
1147,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Bangladeshi,Girls,2710,14.500000,1936,71.400000,2019,74.500000,1997,73.700000
1148,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Bangladeshi,Boys,2852,12.400000,1573,55.200000,1703,59.700000,1663,58.300000
1149,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Chinese,Total,928,15.200000,722,77.800000,748,80.600000,741,79.800000
1150,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Chinese,Girls,426,15.700000,347,81.500000,357,83.800000,355,83.300000
1151,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Chinese,Boys,502,14.700000,375,74.700000,391,77.900000,386,76.900000
1152,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other Asian background,Total,4042,13.800000,2667,66.000000,2804,69.400000,2754,68.100000
1153,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other Asian background,Girls,1975,14.600000,1426,72.200000,1482,75.000000,1458,73.800000
1154,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other Asian background,Boys,2067,13.100000,1241,60.000000,1322,64.000000,1296,62.700000
1155,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Black Caribbean,Total,2910,13.700000,1735,59.600000,1865,64.100000,1793,61.600000
1156,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Black Caribbean,Girls,1494,14.800000,1033,69.100000,1091,73.000000,1059,70.900000
1157,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Black Caribbean,Boys,1416,12.500000,702,49.600000,774,54.700000,734,51.800000
1158,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Black African,Total,9137,13.200000,5485,60.000000,5887,64.400000,5718,62.600000
1159,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Black African,Girls,4575,14.400000,3142,68.700000,3313,72.400000,3244,70.900000
1160,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Black African,Boys,4562,12.100000,2343,51.400000,2574,56.400000,2474,54.200000
1161,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other black background,Total,1828,13.300000,1076,58.900000,1147,62.700000,1116,61.100000
1162,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other black background,Girls,896,14.400000,604,67.400000,630,70.300000,618,69.000000
1163,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other black background,Boys,932,12.200000,472,50.600000,517,55.500000,498,53.400000
1164,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other ethnic group,Total,5470,13.000000,3096,56.600000,3321,60.700000,3246,59.300000
1165,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other ethnic group,Girls,2677,13.900000,1693,63.200000,1789,66.800000,1749,65.300000
1166,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Any other ethnic group,Boys,2793,12.100000,1403,50.200000,1532,54.900000,1497,53.600000
1167,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Unclassified,Total,4108,12.000000,2022,49.200000,2178,53.000000,2097,51.000000
1168,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Unclassified,Girls,2097,12.800000,1152,54.900000,1224,58.400000,1186,56.600000
1169,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Ethnic group: minor,Unclassified,Boys,2011,11.200000,870,43.300000,954,47.400000,911,45.300000
1170,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Known or believed to be English,Total,50912,14.600000,35638,70.000000,37286,73.200000,36414,71.500000
1171,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Known or believed to be English,Girls,25181,15.300000,19309,76.700000,19913,79.100000,19585,77.800000
1172,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Known or believed to be English,Boys,25731,13.900000,16329,63.500000,17373,67.500000,16829,65.400000
1173,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Known or believed to be other than English,Total,41382,13.600000,25770,62.300000,27431,66.300000,26901,65.000000
1174,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Known or believed to be other than English,Girls,20158,14.500000,13950,69.200000,14647,72.700000,14404,71.500000
1175,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Known or believed to be other than English,Boys,21224,12.700000,11820,55.700000,12784,60.200000,12497,58.900000
1176,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Unclassified,Total,3970,12.200000,1833,46.200000,2057,51.800000,1914,48.200000
1177,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Unclassified,Girls,1945,12.900000,991,51.000000,1093,56.200000,1029,52.900000
1178,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,First language,Unclassified,Boys,2025,11.600000,842,41.600000,964,47.600000,885,43.700000
1179,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Total,17275,12.800000,9304,53.900000,9972,57.700000,9700,56.200000
1180,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,8578,13.800000,5304,61.800000,5585,65.100000,5460,63.700000
1181,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,8697,11.900000,4000,46.000000,4387,50.400000,4240,48.800000
1182,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,78989,14.300000,53937,68.300000,56802,71.900000,55529,70.300000
1183,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,38706,15.100000,28946,74.800000,30068,77.700000,29558,76.400000
1184,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,40283,13.600000,24991,62.000000,26734,66.400000,25971,64.500000
1185,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Autumn-born,Total,32527,14.800000,23954,73.600000,25048,77.000000,24577,75.600000
1186,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Autumn-born,Girls,15733,15.500000,12611,80.200000,13025,82.800000,12842,81.600000
1187,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Autumn-born,Boys,16794,14.100000,11343,67.500000,12023,71.600000,11735,69.900000
1188,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Spring-born,Total,30529,14.200000,20382,66.800000,21485,70.400000,21018,68.800000
1189,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Spring-born,Girls,15123,14.900000,11074,73.200000,11503,76.100000,11315,74.800000
1190,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Spring-born,Boys,15406,13.500000,9308,60.400000,9982,64.800000,9703,63.000000
1191,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Summer-born,Total,33208,13.300000,18905,56.900000,20241,61.000000,19634,59.100000
1192,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Summer-born,Girls,16428,14.200000,10565,64.300000,11125,67.700000,10861,66.100000
1193,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,Term of birth,Summer-born,Boys,16780,12.400000,8340,49.700000,9116,54.300000,8773,52.300000
1194,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,No identified SEN,Total,84080,15.000000,60665,72.200000,63773,75.800000,62480,74.300000
1195,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,No identified SEN,Girls,43330,15.400000,33201,76.600000,34473,79.600000,33914,78.300000
1196,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,No identified SEN,Boys,40750,14.600000,27464,67.400000,29300,71.900000,28566,70.100000
1197,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,All SEN,Total,10504,7.000000,2100,20.000000,2468,23.500000,2242,21.300000
1198,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,All SEN,Girls,3109,7.800000,784,25.200000,882,28.400000,821,26.400000
1199,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,All SEN,Boys,7395,6.700000,1316,17.800000,1586,21.400000,1421,19.200000
1200,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,SEN support,Total,8052,8.400000,1999,24.800000,2331,28.900000,2129,26.400000
1201,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,SEN support,Girls,2387,9.300000,751,31.500000,834,34.900000,784,32.800000
1202,202122,Academic year,Regional,E92000001,England,E12000007,London,,,,,,SEN provision,SEN support,Boys,5665,8.000000,1248,22.000000,1497,26.400000,1345,23.700000
